"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",County,Cases
10703.0,291,1070.0,Rowan,15207
5688.0,80,569.0,Chatham,4236
8911.0,891,891.0,Mecklenburg,98940
8761.0,238,876.0,Cabarrus,18963
5777.0,138,578.0,Brunswick,8251
10782.0,389,1078.0,Gaston,24208
11151.0,286,1115.0,Catawba,17792
8949.0,76,895.0,Granville,5409
11821.0,218,1182.0,Robeson,15441
7800.0,151,780.0,Henderson,9158
8876.0,201,888.0,Johnston,18580
10360.0,145,1036.0,Burke,9374
6945.0,9,694.0,Perquimans,935
8437.0,229,844.0,Wayne,10389
10060.0,82,1006.0,Vance,4480
5753.0,28,575.0,Transylvania,1978
10678.0,93,1068.0,Caldwell,8775
7300.0,30,730.0,Watauga,4101
9719.0,53,972.0,Anson,2376
8965.0,104,896.0,Wilkes,6133
5090.0,15,509.0,Currituck,1413
10797.0,147,1080.0,Columbus,5993
9909.0,108,991.0,Lenoir,5544
8357.0,18,836.0,Warren,1649
7845.0,78,784.0,Pasquotank,3124
10486.0,75,1049.0,Lincoln,9030
5959.0,12,596.0,Gates,689
11163.0,112,1116.0,Stanly,7011
6611.0,27,661.0,Polk,1370
5101.0,8,510.0,Dare,1888
6729.0,12,673.0,Graham,568
7595.0,6,759.0,Tyrrell,305
,0,,Missing,1
6864.0,210,686.0,Durham,22068
11116.0,94,1112.0,Sampson,7062
7587.0,137,759.0,Onslow,15018
5268.0,97,527.0,Orange,7822
6086.0,294,609.0,Buncombe,15895
7630.0,564,763.0,Guilford,40987
6899.0,572,690.0,Wake,76697
8096.0,45,810.0,Franklin,5642
8867.0,41,887.0,Bertie,1680
10213.0,201,1021.0,Rutherford,6846
9553.0,207,955.0,Randolph,13725
8387.0,116,839.0,Craven,8566
7842.0,67,784.0,Person,3097
9925.0,128,992.0,Duplin,5830
11522.0,89,1152.0,Montgomery,3131
8468.0,35,847.0,Davie,3628
8875.0,177,887.0,Davidson,14875
9543.0,92,954.0,Richmond,4278
9363.0,37,936.0,Martin,2101
10131.0,80,1013.0,Scotland,3528
8320.0,62,832.0,Hertford,1970
8494.0,16,849.0,Mitchell,1271
10779.0,62,1078.0,McDowell,4932
7284.0,28,728.0,Macon,2612
10678.0,82,1068.0,Alexander,4004
9969.0,22,997.0,Chowan,1390
6467.0,40,647.0,Madison,1407
7771.0,10,777.0,Pamlico,989
6306.0,90,631.0,Haywood,3930
8969.0,73,897.0,Lee,5541
10599.0,152,1060.0,Wilson,8670
7132.0,157,713.0,New Hanover,16723
7646.0,54,765.0,Hoke,4223
7399.0,284,740.0,Cumberland,24825
8987.0,36,899.0,Northampton,1751
7629.0,61,763.0,Rockingham,6943
9312.0,100,931.0,Edgecombe,4793
10430.0,140,1043.0,Surry,7487
10122.0,102,1012.0,Halifax,5062
8923.0,25,892.0,Caswell,2017
8386.0,5,839.0,Alleghany,934
10209.0,42,1021.0,Greene,2151
8138.0,75,814.0,Stokes,3710
7014.0,40,701.0,Ashe,1908
8198.0,16,820.0,Swain,1170
7973.0,16,797.0,Jones,751
5939.0,18,594.0,Clay,667
8169.0,26,817.0,Yancey,1476
10822.0,20,1082.0,Avery,1900
7379.0,158,738.0,Harnett,10033
9860.0,84,986.0,Pitt,17822
6568.0,45,657.0,Carteret,4563
8507.0,357,851.0,Forsyth,32522
9253.0,197,925.0,Iredell,16823
10620.0,172,1062.0,Nash,10014
8893.0,204,889.0,Union,21331
9524.0,233,952.0,Alamance,16144
8103.0,182,810.0,Moore,8174
7702.0,65,770.0,Pender,4857
10773.0,218,1077.0,Cleveland,10552
7750.0,55,775.0,Jackson,3405
9857.0,46,986.0,Yadkin,3713
9235.0,41,924.0,Bladen,3022
9239.0,84,924.0,Beaufort,4342
8670.0,31,867.0,Washington,1004
7567.0,19,757.0,Cherokee,2165
5577.0,5,558.0,Camden,606
12741.0,8,1274.0,Hyde,629
