"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",County,Cases
7759.0,584,776.0,Guilford,41677
7004.0,210,700.0,Durham,22517
7660.0,139,766.0,Onslow,15162
10020.0,128,1002.0,Duplin,5886
9712.0,208,971.0,Randolph,13953
7036.0,586,704.0,Wake,78227
6171.0,294,617.0,Buncombe,16119
8971.0,177,897.0,Davidson,15037
5324.0,99,532.0,Orange,7905
8629.0,35,863.0,Davie,3697
8899.0,41,890.0,Bertie,1686
8537.0,117,854.0,Craven,8720
9456.0,37,946.0,Martin,2122
10177.0,80,1018.0,Scotland,3544
8317.0,46,832.0,Franklin,5796
11409.0,96,1141.0,Sampson,7248
7351.0,28,735.0,Macon,2636
7987.0,67,799.0,Person,3154
9617.0,92,962.0,Richmond,4311
9984.0,22,998.0,Chowan,1392
10257.0,201,1026.0,Rutherford,6875
10910.0,62,1091.0,McDowell,4992
8392.0,63,839.0,Hertford,1987
11659.0,89,1166.0,Montgomery,3168
8601.0,16,860.0,Mitchell,1287
10750.0,82,1075.0,Alexander,4031
6546.0,39,655.0,Madison,1424
7960.0,11,796.0,Pamlico,1013
10601.0,77,1060.0,Lincoln,9129
9040.0,899,904.0,Mecklenburg,100377
5743.0,80,574.0,Chatham,4277
10889.0,398,1089.0,Gaston,24450
8895.0,239,890.0,Cabarrus,19254
11264.0,289,1126.0,Catawba,17972
9037.0,202,904.0,Johnston,18919
7965.0,152,796.0,Henderson,9352
5882.0,142,588.0,Brunswick,8400
10465.0,145,1046.0,Burke,9469
10843.0,292,1084.0,Rowan,15406
8488.0,233,849.0,Wayne,10451
10921.0,147,1092.0,Columbus,6062
9068.0,76,907.0,Granville,5481
10769.0,97,1077.0,Caldwell,8850
10199.0,85,1020.0,Vance,4542
9995.0,109,999.0,Lenoir,5592
5834.0,27,583.0,Transylvania,2006
9083.0,104,908.0,Wilkes,6214
7917.0,78,792.0,Pasquotank,3153
11920.0,221,1192.0,Robeson,15570
5226.0,8,523.0,Dare,1934
11357.0,112,1136.0,Stanly,7133
6960.0,9,696.0,Perquimans,937
8454.0,18,845.0,Warren,1668
9813.0,53,981.0,Anson,2399
6002.0,12,600.0,Gates,694
6702.0,27,670.0,Polk,1389
7620.0,6,762.0,Tyrrell,306
7394.0,30,739.0,Watauga,4154
5169.0,15,517.0,Currituck,1435
6741.0,12,674.0,Graham,569
,0,,Missing,1
7743.0,55,774.0,Hoke,4277
9052.0,73,905.0,Lee,5592
7265.0,159,727.0,New Hanover,17035
10783.0,152,1078.0,Wilson,8821
10526.0,140,1053.0,Surry,7556
9054.0,39,905.0,Northampton,1764
7523.0,289,752.0,Cumberland,25242
9463.0,100,946.0,Edgecombe,4871
9029.0,25,903.0,Caswell,2041
10200.0,103,1020.0,Halifax,5101
8206.0,75,821.0,Stokes,3741
5957.0,18,596.0,Clay,669
6353.0,90,635.0,Haywood,3959
10299.0,42,1030.0,Greene,2170
8268.0,26,827.0,Yancey,1494
7702.0,68,770.0,Rockingham,7010
8111.0,16,811.0,Jones,764
7069.0,40,707.0,Ashe,1923
8404.0,5,840.0,Alleghany,936
8269.0,16,827.0,Swain,1180
11073.0,20,1107.0,Avery,1944
7479.0,161,748.0,Harnett,10169
9389.0,202,939.0,Iredell,17070
9058.0,206,906.0,Union,21727
7658.0,19,766.0,Cherokee,2191
10821.0,174,1082.0,Nash,10204
8599.0,357,860.0,Forsyth,32874
8184.0,182,818.0,Moore,8256
10925.0,218,1093.0,Cleveland,10701
9685.0,237,969.0,Alamance,16417
6636.0,45,664.0,Carteret,4610
9336.0,41,934.0,Bladen,3055
9957.0,84,996.0,Pitt,17996
8705.0,31,870.0,Washington,1008
7821.0,67,782.0,Pender,4932
9369.0,87,937.0,Beaufort,4403
9995.0,47,1000.0,Yadkin,3765
7822.0,55,782.0,Jackson,3437
5678.0,5,568.0,Camden,617
12761.0,8,1276.0,Hyde,630
