Deaths,"Cases Per 10,000 Residents","Cases Per 100,000 Residents",County,Cases
287,1086.0,10863.0,Alamance,18414
84,1174.0,11740.0,Alexander,4402
5,952.0,9518.0,Alleghany,1060
55,1059.0,10591.0,Anson,2589
41,786.0,7859.0,Ashe,2138
20,1219.0,12195.0,Avery,2141
95,987.0,9869.0,Beaufort,4638
43,936.0,9358.0,Bertie,1773
42,1005.0,10054.0,Bladen,3290
153,643.0,6428.0,Brunswick,9181
315,682.0,6824.0,Buncombe,17824
153,1107.0,11073.0,Burke,10019
258,1016.0,10161.0,Cabarrus,21993
110,1143.0,11426.0,Caldwell,9390
5,617.0,6165.0,Camden,670
53,739.0,7388.0,Carteret,5133
29,963.0,9631.0,Caswell,2177
304,1224.0,12243.0,Catawba,19534
88,628.0,6276.0,Chatham,4674
34,909.0,9091.0,Cherokee,2601
23,1053.0,10529.0,Chowan,1468
18,706.0,7061.0,Clay,793
226,1175.0,11749.0,Cleveland,11508
151,1145.0,11447.0,Columbus,6354
124,916.0,9165.0,Craven,9361
304,869.0,8691.0,Cumberland,29158
16,563.0,5633.0,Currituck,1564
10,574.0,5736.0,Dare,2123
187,996.0,9963.0,Davidson,16699
37,958.0,9578.0,Davie,4104
133,1073.0,10734.0,Duplin,6305
222,790.0,7896.0,Durham,25384
111,1087.0,10874.0,Edgecombe,5597
377,942.0,9423.0,Forsyth,36023
51,1000.0,9998.0,Franklin,6967
431,1188.0,11877.0,Gaston,26668
13,641.0,6409.0,Gates,741
12,706.0,7061.0,Graham,596
82,989.0,9887.0,Granville,5976
44,1116.0,11163.0,Greene,2352
707,890.0,8904.0,Guilford,47830
112,1122.0,11220.0,Halifax,5611
173,862.0,8624.0,Harnett,11726
96,707.0,7065.0,Haywood,4403
160,871.0,8711.0,Henderson,10228
63,889.0,8895.0,Hertford,2106
55,854.0,8540.0,Hoke,4717
9,1353.0,13530.0,Hyde,668
217,1040.0,10400.0,Iredell,18907
56,821.0,8207.0,Jackson,3606
221,1041.0,10414.0,Johnston,21800
27,908.0,9077.0,Jones,855
79,976.0,9764.0,Lee,6032
117,1087.0,10874.0,Lenoir,6084
85,1178.0,11781.0,Lincoln,10145
63,1148.0,11476.0,McDowell,5251
38,873.0,8732.0,Macon,3131
42,734.0,7341.0,Madison,1597
43,1004.0,10036.0,Martin,2252
959,1013.0,10134.0,Mecklenburg,112524
16,984.0,9837.0,Mitchell,1472
94,1227.0,12266.0,Montgomery,3333
188,884.0,8840.0,Moore,8918
190,1227.0,12274.0,Nash,11574
166,822.0,8223.0,New Hanover,19281
59,965.0,9655.0,Northampton,1881
145,870.0,8702.0,Onslow,17225
101,576.0,5757.0,Orange,8548
13,880.0,8801.0,Pamlico,1120
83,852.0,8517.0,Pasquotank,3392
69,868.0,8677.0,Pender,5472
12,759.0,7591.0,Perquimans,1022
69,863.0,8628.0,Person,3407
90,1102.0,11023.0,Pitt,19924
29,716.0,7156.0,Polk,1483
229,1050.0,10500.0,Randolph,15085
94,1048.0,10475.0,Richmond,4696
240,1267.0,12669.0,Robeson,16549
110,847.0,8466.0,Rockingham,7705
306,1191.0,11914.0,Rowan,16928
212,1100.0,10997.0,Rutherford,7371
112,1253.0,12529.0,Sampson,7960
85,1094.0,10944.0,Scotland,3811
134,1251.0,12505.0,Stanly,7854
80,901.0,9006.0,Stokes,4106
162,1152.0,11522.0,Surry,8271
18,854.0,8542.0,Swain,1219
33,696.0,6962.0,Transylvania,2394
6,797.0,7968.0,Tyrrell,320
220,1023.0,10228.0,Union,24533
87,1113.0,11133.0,Vance,4958
723,791.0,7912.0,Wake,87965
20,909.0,9087.0,Warren,1793
31,934.0,9344.0,Washington,1082
31,831.0,8315.0,Watauga,4671
245,914.0,9137.0,Wayne,11250
113,982.0,9818.0,Wilkes,6717
177,1188.0,11875.0,Wilson,9714
50,1077.0,10773.0,Yadkin,4058
28,902.0,9021.0,Yancey,1630
