"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",County,Cases
10248.0,263,1025.0,Alamance,17372
11374.0,83,1137.0,Alexander,4265
8755.0,5,875.0,Alleghany,975
10128.0,55,1013.0,Anson,2476
7448.0,41,745.0,Ashe,2026
11676.0,20,1168.0,Avery,2050
9476.0,94,948.0,Beaufort,4453
9067.0,43,907.0,Bertie,1718
9642.0,41,964.0,Bladen,3155
6175.0,147,617.0,Brunswick,8819
6475.0,311,647.0,Buncombe,16911
10744.0,149,1074.0,Burke,9722
9574.0,247,957.0,Cabarrus,20724
11076.0,102,1108.0,Caldwell,9102
5834.0,5,583.0,Camden,634
7091.0,47,709.0,Carteret,4926
9330.0,27,933.0,Caswell,2109
11644.0,295,1164.0,Catawba,18578
6040.0,87,604.0,Chatham,4498
8262.0,20,826.0,Cherokee,2364
10134.0,22,1013.0,Chowan,1413
6286.0,18,629.0,Clay,706
11327.0,223,1133.0,Cleveland,11094
11186.0,149,1119.0,Columbus,6209
8865.0,123,887.0,Craven,9055
7993.0,294,799.0,Cumberland,26817
5356.0,15,536.0,Currituck,1487
5501.0,8,550.0,Dare,2036
9442.0,183,944.0,Davidson,15825
9142.0,37,914.0,Davie,3917
10383.0,128,1038.0,Duplin,6099
7481.0,216,748.0,Durham,24050
10215.0,107,1022.0,Edgecombe,5258
8989.0,368,899.0,Forsyth,34363
9081.0,48,908.0,Franklin,6328
11392.0,409,1139.0,Gaston,25578
6219.0,12,622.0,Gates,719
6776.0,12,678.0,Graham,572
9449.0,80,945.0,Granville,5711
10613.0,42,1061.0,Greene,2236
8363.0,647,836.0,Guilford,44926
10778.0,107,1078.0,Halifax,5390
8029.0,165,803.0,Harnett,10918
6716.0,92,672.0,Haywood,4185
8355.0,157,835.0,Henderson,9810
8633.0,63,863.0,Hertford,2044
8118.0,55,812.0,Hoke,4484
13186.0,8,1319.0,Hyde,651
9867.0,205,987.0,Iredell,17938
8057.0,56,806.0,Jackson,3540
9591.0,209,959.0,Johnston,20078
8515.0,18,851.0,Jones,802
9356.0,76,936.0,Lee,5780
10222.0,110,1022.0,Lenoir,5719
11131.0,85,1113.0,Lincoln,9585
11159.0,63,1116.0,McDowell,5106
8048.0,32,805.0,Macon,2886
6973.0,40,697.0,Madison,1517
9804.0,39,980.0,Martin,2200
9613.0,921,961.0,Mecklenburg,106736
9015.0,16,901.0,Mitchell,1349
11979.0,93,1198.0,Montgomery,3255
8487.0,186,849.0,Moore,8562
11626.0,177,1163.0,Nash,10963
7819.0,161,782.0,New Hanover,18333
9418.0,39,942.0,Northampton,1835
8044.0,142,804.0,Onslow,15923
5588.0,101,559.0,Orange,8297
8652.0,13,865.0,Pamlico,1101
8121.0,80,812.0,Pasquotank,3234
8168.0,69,817.0,Pender,5151
7138.0,9,714.0,Perquimans,961
8232.0,67,823.0,Person,3251
10348.0,86,1035.0,Pitt,18704
6929.0,27,693.0,Polk,1436
10203.0,222,1020.0,Randolph,14658
10034.0,92,1003.0,Richmond,4498
12200.0,227,1220.0,Robeson,15936
7962.0,94,796.0,Rockingham,7246
11378.0,299,1138.0,Rowan,16167
10551.0,205,1055.0,Rutherford,7072
12016.0,106,1202.0,Sampson,7634
10459.0,82,1046.0,Scotland,3642
11964.0,112,1196.0,Stanly,7514
8475.0,79,848.0,Stokes,3864
11037.0,156,1104.0,Surry,7923
8388.0,17,839.0,Swain,1197
6375.0,29,637.0,Transylvania,2192
7719.0,6,772.0,Tyrrell,310
9682.0,211,968.0,Union,23222
10733.0,85,1073.0,Vance,4780
7535.0,712,753.0,Wake,83767
8844.0,19,884.0,Warren,1745
8972.0,31,897.0,Washington,1039
7763.0,30,776.0,Watauga,4361
8747.0,238,875.0,Wayne,10770
9419.0,108,942.0,Wilkes,6444
11364.0,163,1136.0,Wilson,9296
10253.0,47,1025.0,Yadkin,3862
8600.0,27,860.0,Yancey,1554
