"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",County,Cases
9361.0,199,936.0,Iredell,17019
7462.0,160,746.0,Harnett,10146
9945.0,84,994.0,Pitt,17974
9036.0,206,904.0,Union,21673
7651.0,19,765.0,Cherokee,2189
9656.0,237,966.0,Alamance,16368
6623.0,45,662.0,Carteret,4601
8587.0,357,859.0,Forsyth,32827
10781.0,173,1078.0,Nash,10166
9348.0,87,935.0,Beaufort,4393
8172.0,182,817.0,Moore,8244
10903.0,218,1090.0,Cleveland,10679
7796.0,66,780.0,Pender,4916
9988.0,47,999.0,Yadkin,3762
7811.0,55,781.0,Jackson,3432
8705.0,31,870.0,Washington,1008
9324.0,41,932.0,Bladen,3051
5659.0,5,566.0,Camden,615
12761.0,8,1276.0,Hyde,630
7724.0,54,772.0,Hoke,4266
9039.0,39,904.0,Northampton,1761
7239.0,159,724.0,New Hanover,16974
10748.0,152,1075.0,Wilson,8792
9032.0,73,903.0,Lee,5580
7503.0,289,750.0,Cumberland,25173
10174.0,103,1017.0,Halifax,5088
9421.0,100,942.0,Edgecombe,4849
7693.0,68,769.0,Rockingham,7001
6343.0,90,634.0,Haywood,3953
9016.0,25,902.0,Caswell,2038
10285.0,42,1029.0,Greene,2167
8197.0,75,820.0,Stokes,3737
7065.0,40,707.0,Ashe,1922
8262.0,16,826.0,Swain,1179
10507.0,140,1051.0,Surry,7542
8404.0,5,840.0,Alleghany,936
5948.0,18,595.0,Clay,668
11055.0,20,1106.0,Avery,1941
8101.0,16,810.0,Jones,763
8252.0,26,825.0,Yancey,1491
6983.0,210,698.0,Durham,22449
11358.0,96,1136.0,Sampson,7216
10903.0,62,1090.0,McDowell,4989
7022.0,584,702.0,Wake,78070
7730.0,582,773.0,Guilford,41521
8299.0,46,830.0,Franklin,5783
7651.0,139,765.0,Onslow,15145
8899.0,41,890.0,Bertie,1686
5304.0,99,530.0,Orange,7875
6160.0,294,616.0,Buncombe,16090
8957.0,177,896.0,Davidson,15013
10242.0,201,1024.0,Rutherford,6865
9691.0,208,969.0,Randolph,13923
8598.0,35,860.0,Davie,3684
8384.0,62,838.0,Hertford,1985
9610.0,92,961.0,Richmond,4308
10019.0,128,1002.0,Duplin,5885
10163.0,80,1016.0,Scotland,3539
11629.0,89,1163.0,Montgomery,3160
8507.0,117,851.0,Craven,8689
7949.0,67,795.0,Person,3139
10734.0,82,1073.0,Alexander,4025
7332.0,28,733.0,Macon,2629
9434.0,37,943.0,Martin,2117
9984.0,22,998.0,Chowan,1392
7921.0,11,792.0,Pamlico,1008
6527.0,39,653.0,Madison,1420
8561.0,16,856.0,Mitchell,1281
10871.0,398,1087.0,Gaston,24409
9015.0,899,902.0,Mecklenburg,100099
5860.0,141,586.0,Brunswick,8369
5739.0,80,574.0,Chatham,4274
11254.0,289,1125.0,Catawba,17956
9015.0,202,901.0,Johnston,18871
10821.0,291,1082.0,Rowan,15375
7375.0,30,737.0,Watauga,4143
8874.0,239,887.0,Cabarrus,19207
7936.0,152,794.0,Henderson,9318
11324.0,112,1132.0,Stanly,7112
10581.0,77,1058.0,Lincoln,9111
10912.0,147,1091.0,Columbus,6057
9048.0,76,905.0,Granville,5469
8482.0,233,848.0,Wayne,10444
5816.0,27,582.0,Transylvania,2000
10751.0,96,1075.0,Caldwell,8835
9809.0,53,981.0,Anson,2398
5212.0,8,521.0,Dare,1929
7902.0,78,790.0,Pasquotank,3147
10448.0,145,1045.0,Burke,9454
11907.0,221,1191.0,Robeson,15553
10176.0,85,1018.0,Vance,4532
9064.0,104,906.0,Wilkes,6201
6673.0,27,667.0,Polk,1383
9975.0,109,998.0,Lenoir,5581
8444.0,18,844.0,Warren,1666
6741.0,12,674.0,Graham,569
5151.0,15,515.0,Currituck,1430
6002.0,12,600.0,Gates,694
6952.0,9,695.0,Perquimans,936
7620.0,6,762.0,Tyrrell,306
,0,,Missing,1
