"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",County,Cases
9082.0,901,908.0,Mecklenburg,100837
10920.0,399,1092.0,Gaston,24519
7930.0,78,793.0,Pasquotank,3158
11940.0,221,1194.0,Robeson,15596
5900.0,142,590.0,Brunswick,8426
7992.0,152,799.0,Henderson,9384
10878.0,292,1088.0,Rowan,15457
9086.0,76,909.0,Granville,5492
10644.0,77,1064.0,Lincoln,9166
8940.0,239,894.0,Cabarrus,19351
9090.0,202,909.0,Johnston,19029
7435.0,30,744.0,Watauga,4177
5773.0,80,577.0,Chatham,4299
10479.0,145,1048.0,Burke,9482
6982.0,9,698.0,Perquimans,940
11304.0,291,1130.0,Catawba,18036
6717.0,27,672.0,Polk,1392
8503.0,233,850.0,Wayne,10470
10941.0,147,1094.0,Columbus,6073
10250.0,85,1025.0,Vance,4565
11411.0,112,1141.0,Stanly,7167
8489.0,18,849.0,Warren,1675
5264.0,8,526.0,Dare,1948
10025.0,109,1003.0,Lenoir,5609
10812.0,98,1081.0,Caldwell,8885
5190.0,15,519.0,Currituck,1441
9127.0,104,913.0,Wilkes,6244
9850.0,55,985.0,Anson,2408
6028.0,12,603.0,Gates,697
6741.0,12,674.0,Graham,569
5840.0,27,584.0,Transylvania,2008
7644.0,6,764.0,Tyrrell,307
,0,,Missing,5
7306.0,161,731.0,New Hanover,17130
7562.0,289,756.0,Cumberland,25372
10831.0,153,1083.0,Wilson,8860
10546.0,140,1055.0,Surry,7570
9064.0,39,906.0,Northampton,1766
7717.0,73,772.0,Rockingham,7023
10228.0,103,1023.0,Halifax,5115
8217.0,76,822.0,Stokes,3746
8413.0,5,841.0,Alleghany,937
8296.0,26,830.0,Yancey,1499
9068.0,73,907.0,Lee,5602
7772.0,55,777.0,Hoke,4293
10328.0,42,1033.0,Greene,2176
8132.0,16,813.0,Jones,766
9518.0,100,952.0,Edgecombe,4899
6359.0,91,636.0,Haywood,3963
6028.0,18,603.0,Clay,677
7150.0,40,715.0,Ashe,1945
9043.0,25,904.0,Caswell,2044
8276.0,16,828.0,Swain,1181
11118.0,20,1112.0,Avery,1952
9982.0,84,998.0,Pitt,18042
8202.0,182,820.0,Moore,8274
8629.0,357,863.0,Forsyth,32987
9729.0,237,973.0,Alamance,16492
9111.0,206,911.0,Union,21854
7520.0,161,752.0,Harnett,10226
10022.0,47,1002.0,Yadkin,3775
9439.0,202,944.0,Iredell,17161
6659.0,45,666.0,Carteret,4626
7710.0,19,771.0,Cherokee,2206
9393.0,87,939.0,Beaufort,4414
10908.0,174,1091.0,Nash,10286
10965.0,218,1097.0,Cleveland,10740
8713.0,31,871.0,Washington,1009
9382.0,41,938.0,Bladen,3070
7868.0,55,787.0,Jackson,3457
7856.0,68,786.0,Pender,4954
5696.0,5,570.0,Camden,619
12761.0,8,1276.0,Hyde,630
7048.0,212,705.0,Durham,22659
7805.0,592,781.0,Guilford,41928
7083.0,588,708.0,Wake,78745
9012.0,177,901.0,Davidson,15105
5349.0,99,535.0,Orange,7942
9761.0,208,976.0,Randolph,14024
6200.0,294,620.0,Buncombe,16194
8398.0,46,840.0,Franklin,5852
11706.0,89,1171.0,Montgomery,3181
8914.0,41,891.0,Bertie,1689
7680.0,139,768.0,Onslow,15202
10782.0,82,1078.0,Alexander,4043
8675.0,35,868.0,Davie,3717
8005.0,67,800.0,Person,3161
10042.0,128,1004.0,Duplin,5899
9479.0,37,948.0,Martin,2127
8562.0,117,856.0,Craven,8745
10282.0,203,1028.0,Rutherford,6892
8607.0,16,861.0,Mitchell,1288
11450.0,97,1145.0,Sampson,7274
8023.0,11,802.0,Pamlico,1021
9634.0,92,963.0,Richmond,4319
8401.0,63,840.0,Hertford,1989
10192.0,80,1019.0,Scotland,3549
10938.0,62,1094.0,McDowell,5005
6564.0,39,656.0,Madison,1428
7374.0,28,737.0,Macon,2644
9984.0,22,998.0,Chowan,1392
