"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",County,Cases
9969.0,265,997.0,Rowan,14165
8249.0,74,825.0,Granville,4986
8325.0,812,833.0,Mecklenburg,92441
4499.0,14,450.0,Currituck,1249
8083.0,223,808.0,Cabarrus,17495
10506.0,262,1051.0,Catawba,16762
7124.0,127,712.0,Henderson,8365
8061.0,197,806.0,Wayne,9925
5347.0,72,535.0,Chatham,3982
5217.0,23,522.0,Transylvania,1794
6560.0,26,656.0,Watauga,3685
9819.0,124,982.0,Burke,8885
7729.0,16,773.0,Warren,1525
10105.0,362,1010.0,Gaston,22688
10192.0,103,1019.0,Stanly,6401
5354.0,12,535.0,Gates,619
8092.0,174,809.0,Johnston,16940
9031.0,77,903.0,Vance,4022
10778.0,186,1078.0,Robeson,14079
9993.0,133,999.0,Columbus,5547
9235.0,101,924.0,Lenoir,5167
5195.0,117,519.0,Brunswick,7419
10155.0,63,1015.0,Caldwell,8345
9770.0,61,977.0,Lincoln,8413
4872.0,8,487.0,Dare,1803
7342.0,74,734.0,Pasquotank,2924
8466.0,97,847.0,Wilkes,5792
6276.0,6,628.0,Perquimans,845
8971.0,48,897.0,Anson,2193
6480.0,12,648.0,Graham,547
6191.0,25,619.0,Polk,1283
7146.0,6,715.0,Tyrrell,287
,0,,Missing,34
7218.0,55,722.0,Rockingham,6569
6762.0,246,676.0,Cumberland,22688
6451.0,136,645.0,New Hanover,15125
7122.0,52,712.0,Hoke,3934
8423.0,28,842.0,Northampton,1641
9752.0,124,975.0,Surry,7000
9702.0,93,970.0,Halifax,4852
8543.0,92,854.0,Edgecombe,4397
10099.0,18,1010.0,Avery,1773
5862.0,81,586.0,Haywood,3653
5592.0,18,559.0,Clay,628
8255.0,18,826.0,Caswell,1866
9759.0,141,976.0,Wilson,7983
8383.0,65,838.0,Lee,5179
7893.0,4,789.0,Alleghany,879
7039.0,16,704.0,Jones,663
9929.0,38,993.0,Greene,2092
7611.0,62,761.0,Stokes,3470
6554.0,37,655.0,Ashe,1783
7720.0,23,772.0,Yancey,1395
7820.0,15,782.0,Swain,1116
6381.0,503,638.0,Wake,70940
5558.0,274,556.0,Buncombe,14518
7085.0,59,709.0,Person,2798
7075.0,501,708.0,Guilford,38006
7108.0,125,711.0,Onslow,14070
4957.0,90,496.0,Orange,7360
8674.0,193,867.0,Randolph,12461
6421.0,190,642.0,Durham,20642
5934.0,32,593.0,Madison,1291
7207.0,42,721.0,Franklin,5022
7814.0,23,781.0,Davie,3348
9990.0,71,999.0,Alexander,3746
10093.0,85,1009.0,Sampson,6412
9577.0,71,958.0,Scotland,3335
10051.0,55,1005.0,McDowell,4599
9726.0,193,973.0,Rutherford,6519
8397.0,39,840.0,Bertie,1591
8903.0,82,890.0,Richmond,3991
8810.0,35,881.0,Martin,1977
9401.0,121,940.0,Duplin,5522
8358.0,147,836.0,Davidson,14008
10709.0,80,1071.0,Montgomery,2910
7684.0,112,768.0,Craven,7848
7936.0,56,794.0,Hertford,1879
9403.0,21,940.0,Chowan,1311
6922.0,12,692.0,Macon,2482
6844.0,9,684.0,Pamlico,871
8126.0,15,813.0,Mitchell,1216
6655.0,133,665.0,Harnett,9049
9203.0,76,920.0,Pitt,16633
8607.0,79,861.0,Beaufort,4045
8196.0,179,820.0,Union,19658
8818.0,203,882.0,Alamance,14947
9721.0,152,972.0,Nash,9167
8555.0,173,856.0,Iredell,15554
7925.0,317,793.0,Forsyth,30298
6966.0,17,697.0,Cherokee,1993
5986.0,41,599.0,Carteret,4159
7500.0,160,750.0,Moore,7566
10015.0,209,1001.0,Cleveland,9809
8594.0,38,859.0,Bladen,2812
9268.0,42,927.0,Yadkin,3491
6970.0,51,697.0,Pender,4395
7142.0,47,714.0,Jackson,3138
4804.0,5,480.0,Camden,522
7850.0,26,785.0,Washington,909
12416.0,7,1242.0,Hyde,613
