"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",County,Cases
8040.0,55,804.0,Hoke,4441
11292.0,163,1129.0,Wilson,9237
7918.0,88,792.0,Rockingham,7206
7908.0,292,791.0,Cumberland,26532
9357.0,39,936.0,Northampton,1823
8409.0,18,841.0,Jones,792
10112.0,105,1011.0,Edgecombe,5205
10668.0,107,1067.0,Halifax,5335
9333.0,75,933.0,Lee,5766
7724.0,161,772.0,New Hanover,18111
6197.0,18,620.0,Clay,696
9268.0,27,927.0,Caswell,2095
8423.0,79,842.0,Stokes,3840
7393.0,41,739.0,Ashe,2011
10969.0,156,1097.0,Surry,7874
8517.0,27,852.0,Yancey,1539
6653.0,92,665.0,Haywood,4146
10570.0,42,1057.0,Greene,2227
8692.0,5,869.0,Alleghany,968
8381.0,17,838.0,Swain,1196
11545.0,20,1155.0,Avery,2027
7404.0,215,740.0,Durham,23802
8266.0,630,827.0,Guilford,44402
5548.0,101,555.0,Orange,8237
7451.0,697,745.0,Wake,82833
7933.0,142,793.0,Onslow,15703
9352.0,182,935.0,Davidson,15675
10125.0,221,1012.0,Randolph,14546
9710.0,38,971.0,Martin,2179
8808.0,121,881.0,Craven,8996
8210.0,67,821.0,Person,3242
8962.0,47,896.0,Franklin,6245
6426.0,310,643.0,Buncombe,16783
8595.0,63,859.0,Hertford,2035
10091.0,22,1009.0,Chowan,1407
9070.0,36,907.0,Davie,3886
11890.0,104,1189.0,Sampson,7554
10495.0,206,1050.0,Rutherford,7035
10318.0,128,1032.0,Duplin,6061
11927.0,93,1193.0,Montgomery,3241
9949.0,92,995.0,Richmond,4460
10395.0,82,1040.0,Scotland,3620
9030.0,43,903.0,Bertie,1711
11094.0,63,1109.0,McDowell,5076
7803.0,32,780.0,Macon,2798
11321.0,83,1132.0,Alexander,4245
8935.0,16,893.0,Mitchell,1337
8620.0,13,862.0,Pamlico,1097
6923.0,40,692.0,Madison,1506
9515.0,919,952.0,Mecklenburg,105654
11011.0,80,1101.0,Lincoln,9482
6132.0,147,613.0,Brunswick,8758
8262.0,153,826.0,Henderson,9701
9475.0,207,947.0,Johnston,19834
9392.0,79,939.0,Granville,5677
9429.0,247,943.0,Cabarrus,20410
11280.0,299,1128.0,Rowan,16028
11285.0,407,1129.0,Gaston,25339
10690.0,148,1069.0,Burke,9673
5989.0,85,599.0,Chatham,4460
12143.0,227,1214.0,Robeson,15862
8683.0,239,868.0,Wayne,10692
7056.0,9,706.0,Perquimans,950
11032.0,102,1103.0,Caldwell,9066
10661.0,85,1066.0,Vance,4748
11577.0,295,1158.0,Catawba,18471
11130.0,149,1113.0,Columbus,6178
9354.0,107,935.0,Wilkes,6399
6238.0,29,624.0,Transylvania,2145
8076.0,80,808.0,Pasquotank,3216
5472.0,8,547.0,Dare,2025
7742.0,30,774.0,Watauga,4349
10063.0,55,1006.0,Anson,2460
6141.0,12,614.0,Gates,710
6895.0,27,690.0,Polk,1429
10197.0,109,1020.0,Lenoir,5705
11846.0,112,1185.0,Stanly,7440
8788.0,19,879.0,Warren,1734
5324.0,15,532.0,Currituck,1478
7719.0,6,772.0,Tyrrell,310
6765.0,12,676.0,Graham,571
,0,,Missing,59
9554.0,211,955.0,Union,22916
8420.0,182,842.0,Moore,8494
8911.0,366,891.0,Forsyth,34066
8143.0,20,814.0,Cherokee,2330
11493.0,174,1149.0,Nash,10838
9773.0,205,977.0,Iredell,17767
10164.0,253,1016.0,Alamance,17229
7947.0,165,795.0,Harnett,10806
10262.0,86,1026.0,Pitt,18548
10197.0,47,1020.0,Yadkin,3841
9467.0,90,947.0,Beaufort,4449
7013.0,47,701.0,Carteret,4872
9568.0,41,957.0,Bladen,3131
8126.0,69,813.0,Pender,5124
11248.0,222,1125.0,Cleveland,11017
8029.0,56,803.0,Jackson,3528
5807.0,5,581.0,Camden,631
8938.0,31,894.0,Washington,1035
13105.0,8,1311.0,Hyde,647
