"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",County,Cases
10016.0,265,1002.0,Rowan,14231
8279.0,74,828.0,Granville,5004
8104.0,222,810.0,Cabarrus,17542
10536.0,263,1054.0,Catawba,16811
8358.0,815,836.0,Mecklenburg,92803
9857.0,125,986.0,Burke,8919
5363.0,72,536.0,Chatham,3994
10174.0,62,1017.0,Caldwell,8361
7144.0,127,714.0,Henderson,8388
10808.0,186,1081.0,Robeson,14118
10143.0,362,1014.0,Gaston,22773
4891.0,8,489.0,Dare,1810
5232.0,119,523.0,Brunswick,7472
8081.0,198,808.0,Wayne,9950
10033.0,133,1003.0,Columbus,5569
8121.0,174,812.0,Johnston,17001
7388.0,74,739.0,Pasquotank,2942
6599.0,26,660.0,Watauga,3707
9069.0,78,907.0,Vance,4039
5246.0,23,525.0,Transylvania,1804
10228.0,103,1023.0,Stanly,6424
9802.0,61,980.0,Lincoln,8441
6220.0,25,622.0,Polk,1289
4531.0,14,453.0,Currituck,1258
9012.0,48,901.0,Anson,2203
8482.0,97,848.0,Wilkes,5803
6492.0,12,649.0,Graham,548
9285.0,103,929.0,Lenoir,5195
7754.0,16,775.0,Warren,1530
5397.0,12,540.0,Gates,624
6284.0,6,628.0,Perquimans,846
7196.0,6,720.0,Tyrrell,289
,0,,Missing,3
6407.0,512,641.0,Wake,71233
5576.0,274,558.0,Buncombe,14564
7123.0,59,712.0,Person,2813
6438.0,190,644.0,Durham,20698
7120.0,125,712.0,Onslow,14093
4971.0,90,497.0,Orange,7381
8412.0,147,841.0,Davidson,14099
7104.0,504,710.0,Guilford,38163
7716.0,112,772.0,Craven,7881
8714.0,193,871.0,Randolph,12519
7966.0,56,797.0,Hertford,1886
9790.0,193,979.0,Rutherford,6562
7234.0,42,723.0,Franklin,5041
8824.0,35,882.0,Martin,1980
7851.0,23,785.0,Davie,3364
6944.0,12,694.0,Macon,2490
8153.0,15,815.0,Mitchell,1220
10115.0,85,1011.0,Sampson,6426
8413.0,39,841.0,Bertie,1594
9413.0,121,941.0,Duplin,5529
8929.0,83,893.0,Richmond,4003
6946.0,9,695.0,Pamlico,884
10017.0,71,1002.0,Alexander,3756
9603.0,71,960.0,Scotland,3344
10746.0,80,1075.0,Montgomery,2920
10090.0,55,1009.0,McDowell,4617
9424.0,21,942.0,Chowan,1314
5953.0,32,595.0,Madison,1295
6792.0,246,679.0,Cumberland,22788
9791.0,141,979.0,Wilson,8009
6494.0,136,649.0,New Hanover,15227
8433.0,28,843.0,Northampton,1643
8605.0,95,860.0,Edgecombe,4429
9944.0,38,994.0,Greene,2095
8453.0,65,845.0,Lee,5222
7238.0,55,724.0,Rockingham,6587
9722.0,93,972.0,Halifax,4862
7150.0,52,715.0,Hoke,3949
9789.0,124,979.0,Surry,7027
8282.0,18,828.0,Caswell,1872
7081.0,16,708.0,Jones,667
5878.0,81,588.0,Haywood,3663
7646.0,62,765.0,Stokes,3486
6573.0,37,657.0,Ashe,1788
10116.0,18,1012.0,Avery,1776
7946.0,4,795.0,Alleghany,885
5618.0,18,562.0,Clay,631
7827.0,15,783.0,Swain,1117
7731.0,23,773.0,Yancey,1397
5998.0,41,600.0,Carteret,4167
9242.0,76,924.0,Pitt,16705
6687.0,133,669.0,Harnett,9093
8227.0,184,823.0,Union,19733
7958.0,319,796.0,Forsyth,30423
7525.0,160,752.0,Moore,7591
8644.0,79,864.0,Beaufort,4062
8589.0,173,859.0,Iredell,15615
8861.0,206,886.0,Alamance,15020
10055.0,209,1006.0,Cleveland,9849
9764.0,155,976.0,Nash,9207
7953.0,26,795.0,Washington,921
8612.0,38,861.0,Bladen,2818
7008.0,51,701.0,Pender,4419
6990.0,17,699.0,Cherokee,2000
9308.0,42,931.0,Yadkin,3506
7158.0,47,716.0,Jackson,3145
12416.0,7,1242.0,Hyde,613
4850.0,5,485.0,Camden,527
