"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",County,Cases
10694.0,78,1069.0,Lincoln,9209
5954.0,142,595.0,Brunswick,8503
8052.0,153,805.0,Henderson,9454
10941.0,294,1094.0,Rowan,15546
9150.0,906,915.0,Mecklenburg,101603
11496.0,112,1150.0,Stanly,7220
11346.0,291,1135.0,Catawba,18102
10982.0,399,1098.0,Gaston,24657
8532.0,234,853.0,Wayne,10505
9875.0,55,987.0,Anson,2414
9128.0,78,913.0,Granville,5517
9007.0,240,901.0,Cabarrus,19495
10329.0,85,1033.0,Vance,4600
9166.0,203,917.0,Johnston,19187
10079.0,109,1008.0,Lenoir,5639
10502.0,146,1050.0,Burke,9503
5809.0,80,581.0,Chatham,4326
10857.0,100,1086.0,Caldwell,8922
10997.0,149,1100.0,Columbus,6104
6746.0,27,675.0,Polk,1398
11974.0,221,1197.0,Robeson,15641
6982.0,9,698.0,Perquimans,940
9158.0,104,916.0,Wilkes,6265
8515.0,19,851.0,Warren,1680
7960.0,78,796.0,Pasquotank,3170
5237.0,15,524.0,Currituck,1454
5307.0,8,531.0,Dare,1964
5878.0,27,588.0,Transylvania,2021
7503.0,30,750.0,Watauga,4215
6054.0,12,605.0,Gates,700
7669.0,6,767.0,Tyrrell,308
6765.0,12,676.0,Graham,571
,0,,Missing,19
7617.0,290,762.0,Cumberland,25555
9111.0,39,911.0,Northampton,1775
7740.0,73,774.0,Rockingham,7044
10923.0,158,1092.0,Wilson,8935
8236.0,77,824.0,Stokes,3755
7827.0,55,783.0,Hoke,4323
7168.0,40,717.0,Ashe,1950
7383.0,161,738.0,New Hanover,17312
10294.0,103,1029.0,Halifax,5148
6411.0,91,641.0,Haywood,3995
9613.0,101,961.0,Edgecombe,4948
9112.0,73,911.0,Lee,5629
8186.0,16,819.0,Jones,771
10617.0,155,1062.0,Surry,7621
9056.0,25,906.0,Caswell,2047
10361.0,42,1036.0,Greene,2183
8431.0,5,843.0,Alleghany,939
8329.0,27,833.0,Yancey,1505
8290.0,16,829.0,Swain,1183
6046.0,18,605.0,Clay,679
11152.0,20,1115.0,Avery,1958
7156.0,677,716.0,Wake,79559
7130.0,212,713.0,Durham,22922
7876.0,603,788.0,Guilford,42309
5392.0,100,539.0,Orange,8006
6233.0,296,623.0,Buncombe,16280
9063.0,178,906.0,Davidson,15191
9809.0,213,981.0,Randolph,14093
8935.0,42,894.0,Bertie,1693
8491.0,47,849.0,Franklin,5917
7718.0,139,772.0,Onslow,15276
9668.0,92,967.0,Richmond,4334
10331.0,204,1033.0,Rutherford,6925
8439.0,63,844.0,Hertford,1998
8766.0,35,877.0,Davie,3756
11509.0,99,1151.0,Sampson,7312
7454.0,29,745.0,Macon,2673
10105.0,128,1011.0,Duplin,5936
8626.0,119,863.0,Craven,8811
10971.0,63,1097.0,McDowell,5020
10226.0,80,1023.0,Scotland,3561
9523.0,37,952.0,Martin,2137
10881.0,82,1088.0,Alexander,4080
11747.0,90,1175.0,Montgomery,3192
8078.0,67,808.0,Person,3190
6624.0,40,662.0,Madison,1441
8694.0,16,869.0,Mitchell,1301
8117.0,11,812.0,Pamlico,1033
10005.0,22,1001.0,Chowan,1395
9446.0,88,945.0,Beaufort,4439
8675.0,359,867.0,Forsyth,33163
9223.0,206,922.0,Union,22122
6690.0,45,669.0,Carteret,4648
9507.0,203,951.0,Iredell,17284
9815.0,239,982.0,Alamance,16638
11027.0,218,1103.0,Cleveland,10801
8257.0,181,826.0,Moore,8330
7608.0,162,761.0,Harnett,10345
10025.0,86,1003.0,Pitt,18120
9434.0,41,943.0,Bladen,3087
7893.0,55,789.0,Jackson,3468
11011.0,174,1101.0,Nash,10383
10054.0,47,1005.0,Yadkin,3787
7905.0,69,791.0,Pender,4985
7752.0,20,775.0,Cherokee,2218
5705.0,5,571.0,Camden,620
8756.0,31,876.0,Washington,1014
12720.0,8,1272.0,Hyde,628
