"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",County,Cases
9966.0,241,997.0,Alamance,16893
11108.0,82,1111.0,Alexander,4165
8485.0,5,849.0,Alleghany,945
9953.0,55,995.0,Anson,2433
7260.0,40,726.0,Ashe,1975
11403.0,20,1140.0,Avery,2002
9503.0,89,950.0,Beaufort,4466
8967.0,43,897.0,Bertie,1699
9510.0,41,951.0,Bladen,3112
6003.0,143,600.0,Brunswick,8574
6304.0,304,630.0,Buncombe,16466
10563.0,146,1056.0,Burke,9558
9150.0,242,915.0,Cabarrus,19805
10903.0,101,1090.0,Caldwell,8960
5705.0,5,571.0,Camden,620
6831.0,45,683.0,Carteret,4746
9149.0,27,915.0,Caswell,2068
11436.0,293,1144.0,Catawba,18246
5880.0,85,588.0,Chatham,4379
7962.0,20,796.0,Cherokee,2278
9998.0,22,1000.0,Chowan,1394
6090.0,18,609.0,Clay,684
11117.0,221,1112.0,Cleveland,10889
11045.0,149,1105.0,Columbus,6131
8711.0,120,871.0,Craven,8897
7726.0,292,773.0,Cumberland,25921
5266.0,15,527.0,Currituck,1462
5396.0,8,540.0,Dare,1997
9179.0,178,918.0,Davidson,15384
8862.0,36,886.0,Davie,3797
10172.0,128,1017.0,Duplin,5975
7223.0,215,722.0,Durham,23221
9801.0,102,980.0,Edgecombe,5045
8739.0,361,874.0,Forsyth,33408
8635.0,47,863.0,Franklin,6017
11095.0,402,1109.0,Gaston,24911
6098.0,12,610.0,Gates,705
6753.0,12,675.0,Graham,570
9222.0,79,922.0,Granville,5574
10394.0,42,1039.0,Greene,2190
8008.0,617,801.0,Guilford,43019
10434.0,105,1043.0,Halifax,5218
7749.0,163,775.0,Harnett,10537
6497.0,91,650.0,Haywood,4049
8109.0,153,811.0,Henderson,9521
8451.0,63,845.0,Hertford,2001
7901.0,55,790.0,Hoke,4364
12761.0,8,1276.0,Hyde,630
9620.0,203,962.0,Iredell,17489
7934.0,55,793.0,Jackson,3486
9269.0,204,927.0,Johnston,19403
8345.0,16,834.0,Jones,786
9215.0,74,922.0,Lee,5693
10104.0,109,1010.0,Lenoir,5653
10821.0,80,1082.0,Lincoln,9318
11015.0,63,1101.0,McDowell,5040
7569.0,32,757.0,Macon,2714
6697.0,40,670.0,Madison,1457
9590.0,38,959.0,Martin,2152
9275.0,909,928.0,Mecklenburg,102987
8754.0,16,875.0,Mitchell,1310
11795.0,91,1179.0,Montgomery,3205
8338.0,181,834.0,Moore,8411
11211.0,174,1121.0,Nash,10572
7530.0,161,753.0,New Hanover,17655
9234.0,39,923.0,Northampton,1799
7781.0,141,778.0,Onslow,15401
5450.0,101,545.0,Orange,8092
8267.0,11,827.0,Pamlico,1052
8008.0,79,801.0,Pasquotank,3189
7980.0,69,798.0,Pender,5032
6990.0,9,699.0,Perquimans,941
8141.0,67,814.0,Person,3215
10085.0,86,1009.0,Pitt,18228
6813.0,27,681.0,Polk,1412
9916.0,215,992.0,Randolph,14246
9764.0,92,976.0,Richmond,4377
12031.0,226,1203.0,Robeson,15715
7806.0,84,781.0,Rockingham,7104
11065.0,297,1106.0,Rowan,15722
10387.0,204,1039.0,Rutherford,6962
11662.0,99,1166.0,Sampson,7409
10266.0,80,1027.0,Scotland,3575
11642.0,112,1164.0,Stanly,7312
8285.0,78,828.0,Stokes,3777
10699.0,155,1070.0,Surry,7680
8374.0,16,837.0,Swain,1195
6023.0,27,602.0,Transylvania,2071
7669.0,6,767.0,Tyrrell,308
9357.0,209,936.0,Union,22444
10464.0,85,1046.0,Vance,4660
7262.0,684,726.0,Wake,80734
8621.0,19,862.0,Warren,1701
8826.0,31,883.0,Washington,1022
7656.0,30,766.0,Watauga,4301
8588.0,234,859.0,Wayne,10575
9221.0,105,922.0,Wilkes,6308
11063.0,158,1106.0,Wilson,9050
10099.0,47,1010.0,Yadkin,3804
8379.0,27,838.0,Yancey,1514
