"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",County,Cases
9581.0,921,958.0,Mecklenburg,106380
11362.0,409,1136.0,Gaston,25511
11629.0,295,1163.0,Catawba,18554
6175.0,12,618.0,Gates,714
9560.0,209,956.0,Johnston,20013
9541.0,247,954.0,Cabarrus,20652
10717.0,85,1072.0,Vance,4773
10728.0,148,1073.0,Burke,9707
6162.0,147,616.0,Brunswick,8801
6337.0,29,634.0,Transylvania,2179
7754.0,30,775.0,Watauga,4356
8727.0,238,873.0,Wayne,10746
11102.0,85,1110.0,Lincoln,9560
11339.0,299,1134.0,Rowan,16111
9429.0,79,943.0,Granville,5699
6021.0,85,602.0,Chatham,4484
8328.0,153,833.0,Henderson,9779
11071.0,102,1107.0,Caldwell,9098
11180.0,149,1118.0,Columbus,6206
11934.0,112,1193.0,Stanly,7495
8111.0,80,811.0,Pasquotank,3230
10100.0,55,1010.0,Anson,2469
10191.0,110,1019.0,Lenoir,5702
9409.0,108,941.0,Wilkes,6437
12189.0,227,1219.0,Robeson,15922
8824.0,19,882.0,Warren,1741
5491.0,8,549.0,Dare,2032
6915.0,27,691.0,Polk,1433
5342.0,15,534.0,Currituck,1483
6776.0,12,678.0,Graham,572
7101.0,9,710.0,Perquimans,956
7719.0,6,772.0,Tyrrell,310
,0,,Missing,4
7512.0,712,751.0,Wake,83518
7456.0,216,746.0,Durham,23971
9415.0,183,941.0,Davidson,15780
11953.0,93,1195.0,Montgomery,3248
10444.0,82,1044.0,Scotland,3637
5580.0,101,558.0,Orange,8285
8009.0,142,801.0,Onslow,15852
10539.0,205,1054.0,Rutherford,7064
8855.0,123,885.0,Craven,9044
8230.0,67,823.0,Person,3250
10190.0,222,1019.0,Randolph,14640
6461.0,311,646.0,Buncombe,16876
8338.0,640,834.0,Guilford,44792
9052.0,43,905.0,Bertie,1715
11133.0,63,1113.0,McDowell,5094
10361.0,128,1036.0,Duplin,6086
9045.0,48,904.0,Franklin,6303
11974.0,104,1197.0,Sampson,7607
10018.0,92,1002.0,Richmond,4491
9782.0,39,978.0,Martin,2195
8624.0,63,862.0,Hertford,2042
7984.0,32,798.0,Macon,2863
10113.0,22,1011.0,Chowan,1410
8628.0,13,863.0,Pamlico,1098
9123.0,37,912.0,Davie,3909
11361.0,83,1136.0,Alexander,4260
8962.0,16,896.0,Mitchell,1341
6959.0,40,696.0,Madison,1514
8728.0,5,873.0,Alleghany,972
7971.0,294,797.0,Cumberland,26744
11346.0,163,1135.0,Wilson,9281
9413.0,39,941.0,Northampton,1834
7793.0,161,779.0,New Hanover,18272
8095.0,55,809.0,Hoke,4471
6696.0,92,670.0,Haywood,4173
11012.0,156,1101.0,Surry,7905
10740.0,107,1074.0,Halifax,5371
10184.0,106,1018.0,Edgecombe,5242
9349.0,76,935.0,Lee,5776
6251.0,18,625.0,Clay,702
9326.0,27,933.0,Caswell,2108
8462.0,79,846.0,Stokes,3858
8493.0,18,849.0,Jones,800
7950.0,90,795.0,Rockingham,7235
7422.0,41,742.0,Ashe,2019
10599.0,42,1060.0,Greene,2233
8395.0,17,839.0,Swain,1198
8562.0,27,856.0,Yancey,1547
11648.0,20,1165.0,Avery,2045
8971.0,367,897.0,Forsyth,34296
8008.0,165,801.0,Harnett,10889
9840.0,205,984.0,Iredell,17889
11592.0,177,1159.0,Nash,10931
9650.0,211,965.0,Union,23147
8224.0,20,822.0,Cherokee,2353
7044.0,47,704.0,Carteret,4894
10316.0,86,1032.0,Pitt,18646
10222.0,261,1022.0,Alamance,17328
8464.0,184,846.0,Moore,8538
9469.0,94,947.0,Beaufort,4450
10234.0,47,1023.0,Yadkin,3855
9620.0,41,962.0,Bladen,3148
8154.0,69,815.0,Pender,5142
11304.0,222,1130.0,Cleveland,11072
8052.0,56,805.0,Jackson,3538
8955.0,31,896.0,Washington,1037
5834.0,5,583.0,Camden,634
13186.0,8,1319.0,Hyde,651
