OBJECTID,ZIPCode,Cases,Deaths,TotalPop,Place,Note,RatePer10K,RatePer100K,Shape__Area,Shape__Length,DataGatherTS
1,27006,658,3,14872,Advance,"",442.442173211404,4424.42173211404,1744189234.37061,355282.663136038,202101021927
2,27007,110,0,2136,Ararat,"",514.98127340824,5149.8127340824,592499585.594238,195922.003442792,202101021927
3,27009,139,1,2937,Belews Creek,"",473.272046305754,4732.72046305754,618093097.011353,191244.647442635,202101021927
4,27011,319,4,5411,Boonville,"",589.5398262798,5895.398262798,1489580093.86462,316910.589814884,202101021927
5,27012,1624,27,28954,Clemmons,"",560.889687089867,5608.89687089867,1176567385.86804,255774.303165276,202101021927
6,27013,305,5,6495,Cleveland,"",469.591993841416,4695.91993841416,2066336247.98627,379169.285246239,202101021927
7,27014,44,0,957,Cooleemee,"",459.770114942529,4597.70114942529,21479098.032959,22299.1178929161,202101021927
8,27016,89,0,1682,Danbury,"",529.131985731272,5291.31985731272,1068209590.0686,211061.413302457,202101021927
9,27017,656,4,9499,Dobson,"",690.59901042215,6905.9901042215,2962951682.04883,566348.974052304,202101021927
10,27018,445,4,8221,East Bend,"",541.296679236103,5412.96679236103,2331567909.96985,255811.974556888,202101021927
11,27019,177,1,4234,Germanton,"",418.044402456306,4180.44402456306,977414017.819214,270248.259734795,202101021927
12,27020,418,4,6104,Hamptonville,"",684.796854521625,6847.96854521625,2114111622.36755,316969.486887135,202101021927
13,27021,821,15,17979,King,"",456.643862283776,4566.43862283776,1469376476.14172,210392.900707099,202101021927
14,27022,50,1,1512,Lawsonville,"",330.687830687831,3306.87830687831,918745327.278442,200803.000966771,202101021927
15,27023,615,2,12775,Lewisville,"",481.409001956947,4814.09001956947,807172159.002075,183078.980128527,202101021927
16,27024,154,3,2683,Lowgap,"",573.984345881476,5739.84345881476,1265827411.39758,278411.484773322,202101021927
17,27025,707,3,11117,Madison,"",635.96293964199,6359.6293964199,2714649364.33142,468723.596670606,202101021927
18,27027,263,1,4017,Mayodan,"",654.717450833956,6547.17450833956,548179131.574585,172371.363079245,202101021927
19,27028,1484,10,28039,Mocksville,"",529.262812511145,5292.62812511145,5475621774.30664,567238.136149725,202101021927
20,27030,2371,44,37641,Mount Airy,"",629.898249249489,6298.98249249489,4824085732.75671,624989.724929863,202101021927
21,27040,580,3,13150,Pfafftown,"",441.06463878327,4410.6463878327,763349953.536133,205025.773716105,202101021927
22,27041,369,5,8020,Pilot Mountain,"",460.099750623441,4600.99750623441,1629462738.40637,324677.141569035,202101021927
23,27042,50,1,720,Pine Hall,"",694.444444444444,6944.44444444444,290758639.069458,113971.243586081,202101021927
24,27043,314,4,6442,Pinnacle,"",487.426265135051,4874.26265135051,1935795027.06067,395674.180712496,202101021927
25,27045,560,5,9583,Rural Hall,"",584.36815193572,5843.6815193572,666085549.25769,154538.589918543,202101021927
26,27046,96,1,1953,Sandy Ridge,"",491.551459293395,4915.51459293395,1237681699.0647,217125.573744555,202101021927
27,27047,65,0,1279,Siloam,"",508.209538702111,5082.09538702111,576295820.815674,144984.839113672,202101021927
28,27048,457,2,8902,Stoneville,"",513.367782520782,5133.67782520782,2355000804.03674,325454.766660313,202101021927
29,27050,187,2,4084,Tobaccoville,"",457.884427032321,4578.84427032321,703876500.567505,219088.1792708,202101021927
30,27051,426,3,8287,Walkertown,"",514.05816338844,5140.5816338844,524680317.775635,151066.808563308,202101021927
31,27052,471,9,10061,Walnut Cove,"",468.144319650134,4681.44319650134,2710320219.82117,403203.611044297,202101021927
